,datetime,logchange
2034,29/01/1962,-0.001468615
2035,30/01/1962,0.00172352
2036,31/01/1962,0.004247568
2037,01/02/1962,0.002641626
2038,02/02/1962,0.003435151
2039,05/02/1962,0.000435258
2040,06/02/1962,0.000496904
2041,07/02/1962,0.00284622
2042,08/02/1962,0.000985633
2043,09/02/1962,-0.000615759
2044,12/02/1962,-0.000123257
2045,13/02/1962,-6.16E-05
2046,14/02/1962,-0.000184977
2047,15/02/1962,0.001969035
2048,16/02/1962,-0.000921874
2049,19/02/1962,-0.001108838
2050,20/02/1962,0.001539289
2051,21/02/1962,-0.002094771
2052,23/02/1962,-0.000989282
2053,26/02/1962,-0.002483108
2054,27/02/1962,0.000808569
2055,28/02/1962,0.00043476
2056,01/03/1962,0.001487311
2057,02/03/1962,-0.000247532
2058,05/03/1962,-0.000929503
2059,06/03/1962,-0.001429113
2060,07/03/1962,-0.000560501
2061,08/03/1962,0.003104778
2062,09/03/1962,0.001420778
2063,12/03/1962,-0.000123362
2064,13/03/1962,0.001232042
2065,14/03/1962,0.001902784
2066,15/03/1962,0.000917718
2067,16/03/1962,-0.000734019
2068,19/03/1962,-0.00055133
2069,20/03/1962,-0.001166221
2070,21/03/1962,-0.000922918
2071,22/03/1962,-0.000678056
2072,23/03/1962,0.000308338
2073,26/03/1962,-0.003465957
2074,27/03/1962,-0.001182262
2075,28/03/1962,0.002113359
2076,29/03/1962,-0.00018606
2077,30/03/1962,-0.002862943
2078,02/04/1962,-0.00112544
2079,03/04/1962,-0.003520137
2080,04/04/1962,-0.002024392
2081,05/04/1962,0.002655084
2082,06/04/1962,-0.000441388
2083,09/04/1962,-0.003356576
2084,10/04/1962,0.001586524
2085,11/04/1962,-0.000951218
2086,12/04/1962,-0.003249816
2087,13/04/1962,0
2088,16/04/1962,-0.001923078
2089,17/04/1962,0.001923078
2090,18/04/1962,0.002360129
2091,19/04/1962,0.0020309
2092,23/04/1962,-0.000380071
2093,24/04/1962,-0.000443837
2094,25/04/1962,-0.004784081
2095,26/04/1962,-0.004254032
2096,27/04/1962,-0.004885254
2097,30/04/1962,-0.006999576
2098,01/05/1962,0.003051417
2099,02/05/1962,0.001912759
2100,03/05/1962,0.003539395
2101,04/05/1962,-0.0018972
2102,07/05/1962,-0.001444804
2103,08/05/1962,-0.005627799
2104,09/05/1962,-0.006107
2105,10/05/1962,-0.00468851
2106,11/05/1962,-0.006331136
2107,14/05/1962,0.003108284
2108,15/05/1962,0.008114067
2109,16/05/1962,-0.000135126
2110,17/05/1962,-0.002303595
2111,18/05/1962,-0.000747905
2112,21/05/1962,-0.001567975
2113,22/05/1962,-0.008622027
2114,23/05/1962,-0.008654514
2115,24/05/1962,-0.003496352
2116,25/05/1962,-0.008317994
2117,28/05/1962,-0.030004955
2118,29/05/1962,0.019733625
2119,31/05/1962,0.011438202
2120,01/06/1962,-0.001824616
2121,04/06/1962,-0.01571301
2122,05/06/1962,0.002269046
2123,06/06/1962,0.006142246
2124,07/06/1962,7.44E-05
2125,08/06/1962,0.000371668
2126,11/06/1962,-0.004706428
2127,12/06/1962,-0.011261245
2128,13/06/1962,-0.00652386
2129,14/06/1962,-0.009253278
2130,15/06/1962,0.012294405
2131,18/06/1962,-0.001167145
2132,19/06/1962,-0.001561089
2133,20/06/1962,-0.005983847
2134,21/06/1962,-0.009538271
2135,22/06/1962,-0.007437991
2136,25/06/1962,-0.001900274
2137,26/06/1962,-0.001077757
2138,27/06/1962,0.002318009
2139,28/06/1962,0.014692982
2140,29/06/1962,0.002705398
2141,02/07/1962,0.008716808
2142,03/07/1962,0.004870643
2143,05/07/1962,0.002453215
2144,06/07/1962,-0.004920365
2145,09/07/1962,0.002928185
2146,10/07/1962,0.00496342
2147,11/07/1962,0.004005529
2148,12/07/1962,0.002251013
2149,13/07/1962,-0.001499378
2150,16/07/1962,0
2151,17/07/1962,-0.007957804
2152,18/07/1962,-0.004459073
2153,19/07/1962,0.001696766
2154,20/07/1962,0.002991707
2155,23/07/1962,-7.65E-05
2156,24/07/1962,-0.003377351
2157,25/07/1962,0.000769889
2158,26/07/1962,0.00237802
2159,27/07/1962,0.003277135
2160,30/07/1962,0.004757164
2161,31/07/1962,0.002993598
2162,01/08/1962,-0.003594802
2163,02/08/1962,0.001726222
2164,03/08/1962,0.001047395
2165,06/08/1962,-0.002773617
2166,07/08/1962,-0.002942846
2167,08/08/1962,0.001134225
2168,09/08/1962,0.000452862
2169,10/08/1962,-0.000150901
2170,13/08/1962,0.000603292
2171,14/08/1962,0.00464731
2172,15/08/1962,0.003046129
2173,16/08/1962,-0.000148097
2174,17/08/1962,0.002731653
2175,20/08/1962,0.002641434
2176,21/08/1962,-0.001832624
2177,22/08/1962,0.004821485
2178,23/08/1962,-0.00058158
2179,24/08/1962,-0.000873832
2180,27/08/1962,-0.000218733
2181,28/08/1962,-0.005578306
2182,29/08/1962,-0.000961402
2183,30/08/1962,0.000148047
2184,31/08/1962,0.00324432
2185,04/09/1962,-0.004133357
2186,05/09/1962,-0.003275462
2187,06/09/1962,0.001789678
2188,07/09/1962,0.000148807
2189,10/09/1962,0.000520425
2190,11/09/1962,0.001038983
2191,12/09/1962,0.001849166
2192,13/09/1962,-0.001034563
2193,14/09/1962,0.001403453
2194,17/09/1962,0.001398932
2195,18/09/1962,-0.000367703
2196,19/09/1962,-0.000588974
2197,20/09/1962,-0.003031091
2198,21/09/1962,-0.006352179
2199,24/09/1962,-0.008053977
2200,25/09/1962,0.002523419
2201,26/09/1962,-0.00622022
2202,27/09/1962,-0.002949116
2203,28/09/1962,0.003876271
2204,01/10/1962,-0.00606219
2205,02/10/1962,0.004748136
2206,03/10/1962,0.000464238
2207,04/10/1962,0.00415596
2208,05/10/1962,0.002824814
2209,08/10/1962,0
2210,09/10/1962,0.000988156
2211,10/10/1962,0.000303596
2212,11/10/1962,-0.001443976
2213,12/10/1962,-0.00076192
2214,15/10/1962,0.002433455
2215,16/10/1962,-0.001443219
2216,17/10/1962,-0.001448031
2217,18/10/1962,-0.004219091
2218,19/10/1962,-0.005820169
2219,22/10/1962,-0.00494995
2220,23/10/1962,-0.011774126
2221,24/10/1962,0.013745149
2222,25/10/1962,-0.004109824
2223,26/10/1962,-0.00119279
2224,29/10/1962,0.009295974
2225,30/10/1962,0.006344696
2226,31/10/1962,-0.000153651
2227,01/11/1962,0.004586046
2228,02/11/1962,0.00476379
2229,05/11/1962,0.004488872
2230,07/11/1962,0.00267122
2231,08/11/1962,-0.002894565
2232,09/11/1962,0.003412066
2233,12/11/1962,0.005943804
2234,13/11/1962,-0.000948481
2235,14/11/1962,0.005082923
2236,15/11/1962,-0.001373779
2237,16/11/1962,0.001373779
2238,19/11/1962,-0.002461419
2239,20/11/1962,0.004549897
2240,21/11/1962,0.002578698
2241,23/11/1962,0.005182488
2242,26/11/1962,-0.001272141
2243,27/11/1962,0.002610926
2244,28/11/1962,0.00273517
2245,29/11/1962,0.002022736
2246,30/11/1962,-0.001045066
2247,03/12/1962,-0.002237915
2248,04/12/1962,0.004880548
2249,05/12/1962,-0.001736763
2250,06/12/1962,0.003742746
2251,07/12/1962,0.000896235
2252,10/12/1962,-0.005475101
2253,11/12/1962,0.000348579
2254,12/12/1962,0.002154967
2255,13/12/1962,-0.001458647
2256,14/12/1962,0.001042391
2257,17/12/1962,-0.001390411
2258,18/12/1962,-0.002093999
2259,19/12/1962,0.003553813
2260,20/12/1962,0.001662373
2261,21/12/1962,-0.001246183
2262,24/12/1962,-6.93E-05
2263,26/12/1962,0.002695987
2264,27/12/1962,-0.000620667
2265,28/12/1962,0.000206988
2266,31/12/1962,0.00096464
2267,02/01/1963,-0.002831089
2268,03/01/1963,0.007077497
2269,04/01/1963,0.002785473
2270,07/01/1963,-6.77E-05
2271,08/01/1963,0.004179181
2272,09/01/1963,-0.001007411
2273,10/01/1963,0.000806115
2274,11/01/1963,0.000938581
2275,14/01/1963,0.002337615
2276,15/01/1963,-0.0005999
2277,16/01/1963,-0.002944834
2278,17/01/1963,0.003078217
2279,18/01/1963,0.000333278
2280,21/01/1963,0.00066579
2281,22/01/1963,0.001063145
2282,23/01/1963,0.001192935
2283,24/01/1963,0.000859531
2284,25/01/1963,0.001121442
2285,28/01/1963,0.002103125
2286,29/01/1963,-6.56E-05
2287,30/01/1963,-0.002498976
2288,31/01/1963,0.00230221
2289,01/02/1963,0.000721038
2290,04/02/1963,-0.000917893
2291,05/02/1963,-0.000393977
2292,06/02/1963,0.001900922
2293,07/02/1963,-0.001506945
2294,08/02/1963,0
2295,11/02/1963,-0.00269933
2296,12/02/1963,0.000462051
2297,13/02/1963,0.002105993
2298,14/02/1963,0.001311079
2299,15/02/1963,0.000392553
2300,18/02/1963,0.00071876
2301,19/02/1963,-0.002094251
2302,20/02/1963,-0.002434134
2303,21/02/1963,0.000593344
2304,25/02/1963,-0.003041198
2305,26/02/1963,6.63E-05
2306,27/02/1963,-0.003062175
2307,28/02/1963,-0.00483674
2308,01/03/1963,-0.001285396
2309,04/03/1963,0.004180479
2310,05/03/1963,0.000134186
2311,06/03/1963,0.000737285
2312,07/03/1963,0.002737089
2313,08/03/1963,0.000465589
2314,11/03/1963,0.001194941
2315,12/03/1963,0.001059417
2316,13/03/1963,0.001584295
2317,14/03/1963,-0.002047472
2318,15/03/1963,0.002179236
2319,18/03/1963,-0.002113038
2320,19/03/1963,-0.000927697
2321,20/03/1963,0.003172459
2322,21/03/1963,-0.000659021
2323,22/03/1963,0.002236602
2324,25/03/1963,0.000131207
2325,26/03/1963,0.001244491
2326,27/03/1963,0.001827512
2327,28/03/1963,-0.0006518
2328,29/03/1963,-6.52E-05
2329,01/04/1963,0.001822855
2330,02/04/1963,-6.50E-05
2331,03/04/1963,0.003365637
2332,04/04/1963,0.003147774
2333,05/04/1963,0.00274366
2334,08/04/1963,0.001523842
2335,09/04/1963,-0.000443902
2336,10/04/1963,-0.00101634
2337,11/04/1963,0.003041912
2338,15/04/1963,0.002016168
2339,16/04/1963,0.000314183
2340,17/04/1963,-0.001384106
2341,18/04/1963,-0.000189084
2342,19/04/1963,0.002138147
2343,22/04/1963,0.000438903
2344,23/04/1963,0.001438995
2345,24/04/1963,0.001185149
2346,25/04/1963,0.000249093
2347,26/04/1963,-0.000373694
2348,29/04/1963,-0.000311657
2349,30/04/1963,0.000934302
2350,01/05/1963,0.001056451
2351,02/05/1963,0.001239603
2352,03/05/1963,-0.00086735
2353,06/05/1963,-0.003111897
2354,07/05/1963,-0.000562517
2355,08/05/1963,0.003550365
2356,09/05/1963,0.002104024
2357,10/05/1963,0.001048202
2358,13/05/1963,-0.000246408
2359,14/05/1963,-0.001666922
2360,15/05/1963,0.001358715
2361,16/05/1963,-0.00111136
2362,17/05/1963,0.000247215
2363,20/05/1963,-0.002043743
2364,21/05/1963,0.001115961
2365,22/05/1963,0
2366,23/05/1963,-0.000247744
2367,24/05/1963,-0.000495912
2368,27/05/1963,-0.000931363
2369,28/05/1963,0.000869334
2370,29/05/1963,0.00198054
2371,31/05/1963,0.00289264
2372,03/06/1963,-0.000675276
2373,04/06/1963,6.14E-05
2374,05/06/1963,-0.00104553
2375,06/06/1963,0.00030777
2376,07/06/1963,-0.00104731
2377,10/06/1963,-0.002908716
2378,11/06/1963,0.000558498
2379,12/06/1963,0.002350218
2380,13/06/1963,-0.001111676
2381,14/06/1963,0.00012366
2382,17/06/1963,0.00111136
2383,18/06/1963,-0.002535582
2384,19/06/1963,0.000433954
2385,20/06/1963,-0.000495982
2386,21/06/1963,0.001486251
2387,24/06/1963,-0.000309216
2388,25/06/1963,-0.000990975
2389,26/06/1963,-0.003924093
2390,27/06/1963,-0.002132588
2391,28/06/1963,0.001882238
2392,01/07/1963,-0.003204676
2393,02/07/1963,0.003767761
2394,03/07/1963,0.002990849
2395,05/07/1963,0.001735197
2396,08/07/1963,-0.002978882
2397,09/07/1963,0.001864194
2398,10/07/1963,-0.000931097
2399,11/07/1963,-0.000808569
2400,12/07/1963,-0.000747709
2401,15/07/1963,-0.002752668
2402,16/07/1963,-0.000376719
2403,17/07/1963,-0.001321097
2404,18/07/1963,-0.002781112
2405,19/07/1963,-0.000888647
2406,22/07/1963,-0.002868745
2407,23/07/1963,6.40E-05
2408,24/07/1963,0.002359782
2409,25/07/1963,-0.000127229
2410,26/07/1963,0.001777816
2411,29/07/1963,0.000822947
2412,30/07/1963,0.003590012
2413,31/07/1963,-0.000690502
2414,01/08/1963,-0.000377101
2415,02/08/1963,0.001443779
2416,05/08/1963,0.002561848
2417,06/08/1963,0.002856394
2418,07/08/1963,-0.001301676
2419,08/08/1963,0.000372306
2420,09/08/1963,0.002843789
2421,12/08/1963,0.000677286
2422,13/08/1963,0.00122873
2423,14/08/1963,0.001714403
2424,15/08/1963,0.001890228
2425,16/08/1963,0.000668753
2426,19/08/1963,-0.000303851
2427,20/08/1963,-0.000364902
2428,21/08/1963,-0.000547929
2429,22/08/1963,0.001520321
2430,23/08/1963,0.001333494
2431,26/08/1963,0.000906859
2432,27/08/1963,-0.002361783
2433,28/08/1963,0.003146198
2434,29/08/1963,0.00072282
2435,30/08/1963,0.002041482
2436,03/09/1963,0.000957387
2437,04/09/1963,-0.000119558
2438,05/09/1963,0.002147025
2439,06/09/1963,-0.000952923
2440,09/09/1963,-0.001552973
2441,10/09/1963,0.0024464
2442,11/09/1963,0.001247717
2443,12/09/1963,-0.000296751
2444,13/09/1963,0.000118725
2445,16/09/1963,-0.000593948
2446,17/09/1963,0.000297075
2447,18/09/1963,-0.001904803
2448,19/09/1963,0.002498345
2449,20/09/1963,0.00047425
2450,23/09/1963,-0.002019149
2451,24/09/1963,0.002019149
2452,25/09/1963,-0.002436024
2453,26/09/1963,-0.003709896
2454,27/09/1963,-0.000842123
2455,30/09/1963,-0.002596777
2456,01/10/1963,0.003138328
2457,02/10/1963,0.000480813
2458,03/10/1963,0.003172013
2459,04/10/1963,0.000119246
2460,07/10/1963,-0.000895145
2461,08/10/1963,-0.00059779
2462,09/10/1963,-0.004388976
2463,10/10/1963,0.001989553
2464,11/10/1963,0.000420857
2465,14/10/1963,0.000180243
2466,15/10/1963,0.000600269
2467,16/10/1963,0.00340578
2468,17/10/1963,0.001722568
2469,18/10/1963,0.000355542
2470,21/10/1963,0.000355251
2471,22/10/1963,-0.002492882
2472,23/10/1963,0.000238035
2473,24/10/1963,0.001662601
2474,25/10/1963,0.004304944
2475,28/10/1963,0.002749264
2476,29/10/1963,-0.000116636
2477,30/10/1963,-0.00386667
2478,31/10/1963,0.001234042
2479,01/11/1963,-0.001057536
2480,04/11/1963,-0.002241068
2481,06/11/1963,-0.003800769
2482,07/11/1963,0.001488637
2483,08/11/1963,0.001779655
2484,11/11/1963,-0.009153456
2485,12/11/1963,0.000423024
2486,13/11/1963,0.008315831
2487,14/11/1963,-0.002019425
2488,15/11/1963,-0.003586761
2489,18/11/1963,-0.003132669
2490,19/11/1963,0.000423024
2491,20/11/1963,0.003968384
2492,21/11/1963,-0.005662957
2493,22/11/1963,-0.012362683
2494,26/11/1963,0.016946945
2495,27/11/1963,-0.000780727
2496,29/11/1963,0.005851183
2497,02/12/1963,0.00254268
2498,03/12/1963,-0.000235901
2499,04/12/1963,0.001060549
2500,05/12/1963,0.002815533
2501,06/12/1963,-0.001640175
2502,09/12/1963,-0.000234817
2503,10/12/1963,0.000176125
2504,11/12/1963,-0.000528589
2505,12/12/1963,5.88E-05
2506,13/12/1963,0.000880505
2507,16/12/1963,0.001405106
2508,17/12/1963,0.00256428
2509,18/12/1963,-0.000639652
2510,19/12/1963,-0.001340506
2511,20/12/1963,-0.00070104
2512,23/12/1963,-0.00275669
2513,24/12/1963,0.000940413
2514,26/12/1963,0.002050082
2515,27/12/1963,0.000700663
2516,30/12/1963,0.000699535
2517,31/12/1963,0.00267116
2518,02/01/1964,0.002367048
2519,03/01/1964,0.000402844
2520,06/01/1964,0.000976782
2521,07/01/1964,0.000114771
2522,08/01/1964,0.001775087
2523,09/01/1964,0.001597092
2524,10/01/1964,-0.000227797
2525,13/01/1964,-0.000113943
2526,14/01/1964,0.000796975
2527,15/01/1964,0.001589576
2528,16/01/1964,-0.000510301
2529,17/01/1964,5.67E-05
2530,20/01/1964,-0.000851725
2531,21/01/1964,0.001191948
2532,22/01/1964,0.00231775
2533,23/01/1964,0.000338148
2534,24/01/1964,0.000112657
2535,27/01/1964,-0.000168997
2536,28/01/1964,0.000112672
2537,29/01/1964,-0.002655552
2538,30/01/1964,0.000396538
2539,31/01/1964,0.00192091
2540,03/02/1964,-0.000394788
2541,04/02/1964,-0.000508112
2542,05/02/1964,-0.000734991
2543,06/02/1964,0.001017348
2544,07/02/1964,0.001409042
2545,10/02/1964,-0.000732131
2546,11/02/1964,0.001575367
2547,12/02/1964,0.001345781
2548,13/02/1964,-0.000280027
2549,14/02/1964,-0.000224152
2550,17/02/1964,-0.000112119
2551,18/02/1964,5.61E-05
2552,19/02/1964,0.000448246
2553,20/02/1964,0.000391836
2554,24/02/1964,0.000335578
2555,25/02/1964,0
2556,26/02/1964,0.001060958
2557,27/02/1964,-0.001396536
2558,28/02/1964,0.001005959
2559,02/03/1964,0.000947937
2560,03/03/1964,0.001390277
2561,04/03/1964,-0.000833632
2562,05/03/1964,-5.56E-05
2563,06/03/1964,0.001388677
2564,09/03/1964,0.000110903
2565,10/03/1964,0.001439162
2566,11/03/1964,0.001984846
2567,12/03/1964,0.000714526
2568,13/03/1964,0.000329385
2569,16/03/1964,0
2570,17/03/1964,0.00098666
2571,18/03/1964,0.000328389
2572,19/03/1964,-0.000437907
2573,20/03/1964,-0.002086111
2574,23/03/1964,5.50E-05
2575,24/03/1964,-0.000771002
2576,25/03/1964,0.001046029
2577,26/03/1964,0.001153214
2578,30/03/1964,-0.000274297
2579,31/03/1964,-0.000878917
2580,01/04/1964,0.001427337
2581,02/04/1964,0.002513855
2582,03/04/1964,0.001305823
2583,06/04/1964,0.000434403
2584,07/04/1964,-0.001522316
2585,08/04/1964,5.45E-05
2586,09/04/1964,-0.00027237
2587,10/04/1964,0.000816599
2588,13/04/1964,-0.000435328
2589,14/04/1964,0.001196105
2590,15/04/1964,0.000542597
2591,16/04/1964,0.000596075
2592,17/04/1964,0.001891176
2593,20/04/1964,-0.000269664
2594,21/04/1964,0.000215745
2595,22/04/1964,-0.000269698
2596,23/04/1964,-0.000593926
2597,24/04/1964,-0.00341731
2598,27/04/1964,-0.002183761
2599,28/04/1964,0.002999848
2600,29/04/1964,-0.001088458
2601,30/04/1964,-0.001309761
2602,01/05/1964,0.003863323
2603,04/05/1964,0.001622118
2604,05/05/1964,0.002207141
2605,06/05/1964,0.000965457
2606,07/05/1964,0.000481925
2607,08/05/1964,-0.013645019
2608,11/05/1964,0.012305017
2609,12/05/1964,0.001393517
2610,13/05/1964,-0.001017899
2611,14/05/1964,-0.000590402
2612,15/05/1964,0.001287117
2613,18/05/1964,-0.002039701
2614,19/05/1964,-0.002265608
2615,20/05/1964,0.001942672
2616,21/05/1964,0.001504982
2617,22/05/1964,-0.001128248
2618,25/05/1964,-0.000915495
2619,26/05/1964,-0.000917429
2620,27/05/1964,-0.000702873
2621,28/05/1964,0.000594813
2622,01/06/1964,-0.001407237
2623,02/06/1964,-0.00222841
2624,03/06/1964,-0.001145824
2625,04/06/1964,-0.004503347
2626,05/06/1964,0.001927875
2627,08/06/1964,-0.002093521
2628,09/06/1964,0.002752541
2629,10/06/1964,0.00164319
2630,11/06/1964,0.001582529
2631,12/06/1964,-0.000708696
2632,15/06/1964,0.002014028
2633,16/06/1964,0.002328953
2634,17/06/1964,0.002209058
2635,18/06/1964,-0.000107499
2636,19/06/1964,0.000537227
2637,22/06/1964,0.001179566
2638,23/06/1964,-0.001824319
2639,24/06/1964,0.001556517
2640,25/06/1964,0.000802911
2641,26/06/1964,0.001334895
2642,29/06/1964,0.00095859
2643,30/06/1964,0.0002659
2644,01/07/1964,0.003072601
2645,02/07/1964,0.00173855
2646,06/07/1964,0.001993383
2647,07/07/1964,0.000732104
2648,08/07/1964,0
2649,09/07/1964,0.000522177
2650,10/07/1964,0.000729994
2651,13/07/1964,-0.000260571
2652,14/07/1964,-0.001305208
2653,15/07/1964,0.001461569
2654,16/07/1964,0.001560528
2655,17/07/1964,0.001916961
2656,20/07/1964,-0.001398028
2657,21/07/1964,-0.001038486
2658,22/07/1964,-0.000103985
2659,23/07/1964,-0.000208045
2660,24/07/1964,-0.00010406
2661,27/07/1964,-0.001981893
2662,28/07/1964,-0.001203975
2663,29/07/1964,0.000366781
2664,30/07/1964,0.000889466
2665,31/07/1964,0.000470157
2666,03/08/1964,-0.000940824
2667,04/08/1964,-0.005476143
2668,05/08/1964,0.000688306
2669,06/08/1964,-0.003986088
2670,07/08/1964,0.002767572
2671,10/08/1964,-0.000424634
2672,11/08/1964,-0.000106223
2673,12/08/1964,0.002172404
2674,13/08/1964,0.001266627
2675,14/08/1964,-0.000316311
2676,17/08/1964,5.27E-05
2677,18/08/1964,0.000210874
2678,19/08/1964,-0.00042185
2679,20/08/1964,-0.002009402
2680,21/08/1964,0.000688474
2681,24/08/1964,-0.000847507
2682,25/08/1964,-0.002499161
2683,26/08/1964,-0.000640395
2684,27/08/1964,0.002024687
2685,28/08/1964,0.00153883
2686,31/08/1964,-0.000848335
2687,01/09/1964,0.001853586
2688,02/09/1964,0.000686465
2689,03/09/1964,0.001317083
2690,04/09/1964,0.001050798
2691,08/09/1964,0.000576857
2692,09/09/1964,0.000942298
2693,10/09/1964,0.000261387
2694,11/09/1964,0.001825317
2695,14/09/1964,-0.00119863
2696,15/09/1964,-0.001149619
2697,16/09/1964,0.001253979
2698,17/09/1964,0.002860119
2699,18/09/1964,-0.00160975
2700,21/09/1964,0.001972418
2701,22/09/1964,0.000155336
2702,23/09/1964,0.000103527
2703,24/09/1964,0.000465565
2704,25/09/1964,0.001084381
2705,28/09/1964,0.00036086
2706,29/09/1964,-0.000206169
2707,30/09/1964,-0.000309437
2708,01/10/1964,-0.000516218
2709,02/10/1964,0.001443868
2710,05/10/1964,0.001951889
2711,06/10/1964,0.000256176
2712,07/10/1964,5.12E-05
2713,08/10/1964,0.001227399
2714,09/10/1964,0.000918278
2715,12/10/1964,0.000101911
2716,13/10/1964,-0.001428937
2717,14/10/1964,-0.000869868
2718,15/10/1964,-0.002774726
2719,16/10/1964,0.002979557
2720,19/10/1964,0.000511657
2721,20/10/1964,0.001276512
2722,21/10/1964,-0.000408076
2723,22/10/1964,-0.000817303
2724,23/10/1964,0.001021389
2725,26/10/1964,-0.00071472
2726,27/10/1964,0
2727,28/10/1964,-0.001586793
2728,29/10/1964,0.000205074
2729,30/10/1964,0.000665821
2730,02/11/1964,0.001634608
2731,04/11/1964,-0.00020399
2732,05/11/1964,0.000102007
2733,06/11/1964,0.000356836
2734,09/11/1964,-0.00020387
2735,10/11/1964,-0.001787958
2736,11/11/1964,0.001226821
2737,12/11/1964,0.000561137
2738,13/11/1964,0.000101947
2739,16/11/1964,0.002236802
2740,17/11/1964,0.001922556
2741,18/11/1964,0.000958096
2742,19/11/1964,-0.000201529
2743,20/11/1964,0.000503647
2744,23/11/1964,-0.001411685
2745,24/11/1964,-0.001365628
2746,25/11/1964,-0.001471584
2747,27/11/1964,-0.001425587
2748,30/11/1964,-0.003790305
2749,01/12/1964,-0.004498894
2750,02/12/1964,0.001245736
2751,03/12/1964,0.002016731
2752,04/12/1964,0.000876166
2753,07/12/1964,-0.000102987
2754,08/12/1964,-0.001702814
2755,09/12/1964,-0.002800906
2756,10/12/1964,-5.20E-05
2757,11/12/1964,0.001091519
2758,14/12/1964,-0.001091519
2759,15/12/1964,-0.00119863
2760,16/12/1964,0.001718743
2761,17/12/1964,0.001815507
2762,18/12/1964,0.002014093
2763,21/12/1964,0.000463467
2764,22/12/1964,-0.000257421
2765,23/12/1964,-0.00092798
2766,24/12/1964,0
2767,28/12/1964,-0.000413073
2768,29/12/1964,-0.001345207
2769,30/12/1964,0.002531734
2770,31/12/1964,0.002312132
2771,04/01/1965,-0.002672906
2772,05/01/1965,0.00205754
2773,06/01/1965,0.001332193
2774,07/01/1965,0.001888795
2775,08/01/1965,0.000559953
2776,11/01/1965,0.000152589
2777,12/01/1965,0.001066626
2778,13/01/1965,0.001165212
2779,14/01/1965,0
2780,15/01/1965,0.001867936
2781,18/01/1965,0.001408252
2782,19/01/1965,0.000702417
2783,20/01/1965,-0.000150422
2784,21/01/1965,-0.000401381
2785,22/01/1965,0.001102907
2786,25/01/1965,0.000600407
2787,26/01/1965,0.000399811
2788,27/01/1965,0.001446237
2789,28/01/1965,0.001242902
2790,29/01/1965,0.000396979
2791,01/02/1965,9.92E-05
2792,02/02/1965,-0.00014879
2793,03/02/1965,0.000396661
2794,04/02/1965,-0.000297462
2795,05/02/1965,-0.001390856
2796,08/02/1965,-0.001694907
2797,09/02/1965,0.001446071
2798,10/02/1965,-0.003900426
2799,11/02/1965,-0.004645985
2800,12/02/1965,0.003186847
2801,15/02/1965,-0.00050429
2802,16/02/1965,-0.002023036
2803,17/02/1965,0.000506643
2804,18/02/1965,0.001415465
2805,19/02/1965,0.00080677
2806,23/02/1965,0.002160799
2807,24/02/1965,0.002648602
2808,25/02/1965,0.000149439
2809,26/02/1965,0.001143993
2810,01/03/1965,-0.000895043
2811,02/03/1965,0.000745997
2812,03/03/1965,-0.000696224
2813,04/03/1965,-0.001395805
2814,05/03/1965,-0.000899678
2815,08/03/1965,0.000150076
2816,09/03/1965,-0.000700798
2817,10/03/1965,-0.000752112
2818,11/03/1965,0.001802886
2819,12/03/1965,0.00154651
2820,15/03/1965,0.00014937
2821,16/03/1965,-0.000547943
2822,17/03/1965,-0.000548635
2823,18/03/1965,-0.001049323
2824,19/03/1965,0.000150059
2825,22/03/1965,-5.00E-05
2826,23/03/1965,0.000499879
2827,24/03/1965,0.000798611
2828,25/03/1965,-0.001248476
2829,26/03/1965,-0.003212549
2830,29/03/1965,-0.000857343
2831,30/03/1965,0.000857343
2832,31/03/1965,-0.000201576
2833,01/04/1965,0.000805741
2834,02/04/1965,0.001055272
2835,05/04/1965,0
2836,06/04/1965,-0.000150596
2837,07/04/1965,0.000250965
2838,08/04/1965,0.00245181
2839,09/04/1965,0.002586871
2840,12/04/1965,0.001880708
2841,13/04/1965,0.000493573
2842,14/04/1965,0.000985466
2843,15/04/1965,-0.000443183
2844,19/04/1965,0.001770024
2845,20/04/1965,-0.000245406
2846,21/04/1965,-0.000786231
2847,22/04/1965,0.002354437
2848,23/04/1965,0.000488905
2849,26/04/1965,4.89E-05
2850,27/04/1965,0.000732245
2851,28/04/1965,-0.000195145
2852,29/04/1965,-0.000341714
2853,30/04/1965,0.000878151
2854,03/05/1965,0.000584449
2855,04/05/1965,0.001360664
2856,05/05/1965,0.0009693
2857,06/05/1965,0.001015442
2858,07/05/1965,-0.000338217
2859,10/05/1965,-0.000919347
2860,11/05/1965,-0.000533144
2861,12/05/1965,0.001887293
2862,13/05/1965,0.001590559
2863,14/05/1965,-0.000818651
2864,17/05/1965,-0.002707701
2865,18/05/1965,-0.000388196
2866,19/05/1965,0.001018276
2867,20/05/1965,-0.002379702
2868,21/05/1965,-0.002099106
2869,24/05/1965,-0.003241752
2870,25/05/1965,0.002507112
2871,26/05/1965,-0.001473018
2872,27/05/1965,-0.002268376
2873,28/05/1965,0.002858183
2874,01/06/1965,0.001471023
2875,02/06/1965,-0.008053243
2876,03/06/1965,-0.000948514
2877,04/06/1965,0.001048237
2878,07/06/1965,-0.001148201
2879,08/06/1965,-0.004775
2880,09/06/1965,-0.00452156
2881,10/06/1965,-0.001586045
2882,11/06/1965,0.001994409
2883,14/06/1965,-0.00570063
2884,15/06/1965,0.002474325
2885,16/06/1965,0.003634285
